S.No,Outcome,JA_SCORE,FR_SCORE,BWA_SCORE,GESAMT_SCORE,krf,PD,Ertrag_marge,start_EAD,LGD_rest_Ecosfera_avg,LGD_12_Ecosfera,bonitaetsindex,std_krediturteil,VC_umsatz,default,v_verlust_aug,verlust,A_FLAG_NEUGESCHAEFT,EIP_BLANKO,EIP_PBLANKO,EIP_BSG,EIP_PBSG,EIP_GESAMTENGA,EIP_PROTONEUENGA,EIP_PROTONEUSICHERHEITEN,EIP_EWB,V_VOTIERUNGSDATUM,SRK_LGD_rest_Ecosfera_avg,SRK_LGD_12_Ecosfera
4740,1,0.01526,0.19861,0.03705,0.1229,6+,0.0473,2283.82,90000,0.03802,0.05024,220,0,4000000,0,0,0,1,15222.95,0,0.9372,0,272724.37,90000,63000,0,06DEC2012:13:49:34.013000,0.001798,0.002376
9676,1,0.01727,0.06169,0,0.05694,4,0.0144,1878.16,51500,0.16169,0.21984,213,21,1375000,0,0,0,1,171839.84,0,0.7317,0,640455.35,51500,36050,0,07FEB2017:08:33:49.916000,0.002328,0.003166
359,1,0.00559,0.04516,0.00736,0.02069,4-,0.0174,3663.21,50000,0.04374,0.05409,249,31,1600000,0,0,0,1,139383.63,0,0.7178,0,493868.43,50000,33936.33,0,14MAR2013:12:35:47.249000,0.000761,0.000941
9200,0,0.05235,0.18966,0.10063,0.12287,7+,0.1101,1312.88,39010,0.0338,0.04354,241,31,4600000,0,0,0,1,33651.32,7482.46,0.8302,0.8736,198207.14,39010,29257.5,0,16APR2013:11:23:35.906000,0.003722,0.004794
675,1,0.01165,0.03216,0,0.0217,5+,0.0217,17874.55,529566.16,0.07008,0.11843,156,21,0,0,0,0,1,481905.21,0,0.09,0,529566.16,0,0,0,23OCT2015:09:00:05.733000,0.001521,0.00257
5317,1,0.06734,0.09858,0.04238,0.11284,7+,0.1101,648.96,23424.37,0.046,0.06032,187,1,10000000,0,0,0,1,147135.72,147135.72,0.4162,0.4162,252029.1,23424.37,14054.62,0,25JUN2010:09:23:57.194000,0.005065,0.006641
941,1,0.08326,0.1235,0.08215,0.06481,7,0.1443,0,0,0,0,205,11,3237706.66,0,0,0,0,89191.81,0,0.7957,0,436622.46,0,0,0,08NOV2010:10:47:11.115000,0,0
9618,1,0.00987,0.02517,0,0.04663,3,0.0084,0,0,0,0,213,21,3000000,0,0,0,0,2791.2,2791.2,0.9957,0.9957,960000,0,0,0,19JUL2016:16:02:40.940000,0,0
1163,1,0.04761,0.1695,0.0226,0.03709,6+,0.0473,2371.47,79900,0.03446,0.04327,167,11,1200000,0,0,0,1,22078.74,0,0.9211,0,279776.72,79900,59925,0,21JUN2012:14:52:44.580000,0.00163,0.002047
9462,1,0.05864,0.06371,0,0.1087,5-,0.0359,0,0,0,0,213,31,1997541,0,0,0,0,0,0,1,0,770000,0,0,0,09JUN2015:15:46:17.448000,0,0
7579,1,0.07379,0.25204,0.09051,0.14409,6,0.0628,0,0,0,0,226,41,5199402.58,0,0,0,0,85271.72,85271.72,0.8392,0.8392,530275.39,0,0,0,02JUN2014:08:41:03.863000,0,0
10083,0,0.05235,0.09471,0.02018,0.05966,7+,0.1101,1312.88,39010,0.0338,0.04354,249,31,4600000,0,0,0,1,33651.32,7482.46,0.8302,0.8736,198207.14,39010,29257.5,0,16APR2013:11:23:35.906000,0.003722,0.004794
6396,1,0.00823,0.28199,0.12048,0.06158,7+,0.1101,722.39,4103.75,0.11133,0.1115,168,0,62270745.52,0,0,0,1,278217.03,73642.27,0.63,0.0055,752016.2,4103.75,410.37,0,05DEC2011:09:47:22.807000,0.012257,0.012276
7740,1,0.04591,0.02766,0.0354,0.03642,3-,0.0101,5751.34,216450,0.11614,0.1649,226,31,750000,0,0,0,1,68049.8,0,0.7725,0,299184.24,216450,156087.5,0,28OCT2015:09:28:55.659000,0.001173,0.001665
3919,1,0.06856,0.09471,0.12675,0.06222,7+,0.1101,0,79000,0.04066,0.05268,192,41,730000,0,0,0,1,124159.85,29230,0.7217,0.63,446216.54,79000,55300,0,26JUN2013:14:02:28.750000,0.004477,0.0058
5803,1,0.0183,0.09471,0.01079,0.10795,6+,0.0473,0,0,0,0,266,1,0,0,0,0,0,105465.21,0,0.5689,0,890000,0,0,0,11JUN2014:17:07:48.948000,0,0
3359,1,0.04771,0.09471,0.06396,0.06933,7,0.1443,0,0,0,0,248,31,2100000,0,0,0,1,20559.51,27565.94,0.9189,0.8913,253500.29,20000,14000,0,26MAR2010:12:28:37.484000,0,0
10202,0,0.04102,0.12523,0.034,0.07035,7,0.1443,3818.92,434000,0.0911,0.07629,214,21,14300000,1,0,0,1,90932.78,0,0.9146,1.0055,1302832.08,434000,338520,0,27MAR2014:12:01:15.857000,0.013146,0.011008
566,1,0.00797,0.09471,0.02449,0.04436,6,0.0628,4811.46,439500,0.01011,0.01795,216,21,7000000,0,0,0,1,324597.38,324597.38,0.6867,0.6867,1036202.75,439500,307650,0,08DEC2014:11:18:00.203000,0.000635,0.001127
9681,1,0.01901,0.03343,0.03352,0.0449,3-,0.0101,0,0,0,0,213,21,4600000,0,0,0,0,241904.31,211323.55,0.914,0.9154,3750000,0,0,0,27FEB2017:08:14:26.703000,0,0
6743,1,0.01684,0.23678,0.17049,0.06189,7+,0.1101,0,0,0,0,168,11,9000000,0,0,0,0,99984.05,0,0.8229,0,1000000,0,0,0,23MAR2015:11:57:03.753000,0,0
5784,1,0.06719,0.09471,0.02344,0.14602,6-,0.0834,19285.83,692308.32,0.10682,0.15777,266,1,12900000,0,0,0,1,281903.84,281903.84,0.8479,0.8479,1853751.91,692308.32,540000.49,0,27MAR2014:10:58:51.537000,0.008909,0.013158
473,1,0.01416,0.09471,0.0536,0.05422,7+,0.1101,1418.54,65152.5,0.11454,0.13316,278,31,0,0,0,0,1,61330.77,61330.77,0.8287,0.8166,357929.63,65152.5,52000,0,27FEB2014:15:48:01.562000,0.012611,0.014661
6036,1,0.08127,0.01374,0.00764,0.05811,3,0.0084,14375.69,271150,0.11048,0.14834,266,1,7000000,0,0,0,1,53365.46,0,0.906,0,567606.18,271150,192241,0,09MAR2016:12:38:40.905000,0.000928,0.001246
3214,1,0.01746,0.12523,0.07287,0.07174,7,0.1443,45932.66,1295850,0.0061,0.0061,251,31,13700000,0,0,0,1,321986.49,321986.49,0.9561,0.9341,7335277.35,1295850,971887.5,0,24NOV2014:13:17:39.602000,0.00088,0.00088
10189,1,0.07445,0.04194,0.04734,0.05537,7+,0.1101,0,0,0,0,335,21,4900000,0,0,0,0,246511.23,49412.81,0,0.7996,550000,0,0,0,10MAR2010:10:48:53.930000,0,0
5174,1,0.05412,0.08946,0.05138,0.09224,6-,0.0834,0,0,0,0,0,0,12500000,0,0,0,0,1443365.65,484505.55,0.5758,0.5764,9140000,0,0,0,28APR2016:15:28:03.687000,0,0
2490,1,0.0092,0.00854,0,0.02667,3,0.0084,0,0,0,0,313,21,957385.34,0,0,0,0,0,0,1.1883,0,545770.42,0,0,0,09FEB2016:10:38:42.917000,0,0
7508,1,0.0633,0.28256,0.1241,0.16024,6,0.0628,6980.96,309228.07,0.14031,0.19232,210,41,560000,0,0,0,1,158430.92,0,0.7429,0,616258.7,309228.07,0,0,31JAN2014:15:01:55.459000,0.008811,0.012078
6617,1,0.0327,0.23678,0.12818,0.05908,7+,0.1101,0,0,0,0,168,11,2700000,0,0,0,0,0,0,0,0,1300000,0,0,0,12NOV2013:15:43:33.835000,0,0
541,1,0.03675,0.12523,0.02377,0.06611,7,0.1443,0,274600,0.0061,0.0061,264,31,300000,0,0,0,1,334361.36,32059,0.7076,0.8833,1143341,274600,269490,0,22AUG2014:12:51:57.953000,0.00088,0.00088
1706,1,0.0427,0.04591,0.02377,0.01853,4-,0.0174,3941.89,105500,0.13568,0.16996,281,11,0,0,0,0,1,25379.79,25379.79,0.9732,0.9732,946788.15,0,0,0,11NOV2016:09:47:15.933000,0.002361,0.002957
2020,1,0.02031,0.0453,0.08639,0.08323,5,0.0276,2635.43,85000,0.03372,0.04346,205,21,5250000,1,0,0,1,0,0,1.0029,1.0571,1946269.58,85000,63750,0,16MAR2012:13:52:41.241000,0.000931,0.0012
6149,1,0.06437,0.00671,0.00917,0.0449,3-,0.0101,0,0,0,0,266,1,4600000,0,0,0,0,241904.31,211323.55,0.914,0.9154,3750000,0,0,0,27FEB2017:08:14:26.703000,0,0
1252,1,0.02086,0.21157,0.02259,0.0399,6,0.0628,1961.03,63550,0.0911,0.10031,192,11,2600000,0,0,0,1,74602.69,74602.69,0.7049,0.7049,252810.63,63550,6355,0,19APR2013:08:16:11.865000,0.005721,0.006299
10483,1,0.02766,0.0242,0.03854,0.02921,5-,0.0359,5904.92,223000,0.10119,0.14551,202,21,5300000,0,0,0,1,42145.98,42145.98,0.8882,0.8882,377130.18,223000,167250,0,31MAY2016:10:51:10.683000,0.003633,0.005224
2858,1,0.01516,0.07598,0.01061,0.03648,6+,0.0473,1677.88,81000,0.03153,0.04074,247,31,900000,0,0,0,1,37365.14,0,0.8914,0,344103.32,81000,56700,0,16NOV2011:15:26:09.448000,0.001491,0.001927
3504,1,0.02031,0.02493,0.02292,0.0227,5+,0.0217,852.71,83719.63,0.23359,0.09388,254,31,1250000,0,0,0,1,122368.63,122368.63,0.7522,0.7522,493828.32,0,0,0,10FEB2017:08:37:17.064000,0.005069,0.002037
7365,1,0.09034,0.24928,0.08679,0.14823,7+,0.1101,5034.04,247940,0.03882,0.04918,196,41,-2,0,0,0,1,4617180.26,248603.87,0.3721,0.525,7353870.67,247940,130168.5,0,18FEB2013:16:48:44.451000,0.004274,0.005415
10167,1,0.01016,0.09471,0.02292,0.04476,6,0.0628,2942.24,140000,0.10007,0.12065,215,21,0,0,0,0,1,44277.27,0,0.8189,0,310849.32,140000,129412.5,0,17JAN2014:17:44:20.102000,0.006284,0.007577
510,1,0.01178,0.12523,0.01607,0.05487,7+,0.1101,3155.87,85730.7,0.18849,0.18548,226,31,615927.95,0,0,0,1,26713.24,0,0.8949,0,254053.88,85730.7,52600,0,22MAY2014:10:39:13.325000,0.020753,0.020422
4996,1,0.02671,0.25204,0.01924,0.13187,6-,0.0834,0,0,0,0,245,0,6800000,0,0,0,0,26313.1,26313.1,0.8176,0.8176,600000,0,0,0,20JAN2015:14:12:59.365000,0,0
10044,1,0.05346,0.08888,0.02344,0.05876,7+,0.1101,7300.28,254325,0.038,0.04905,0,31,5500000,0,0,0,1,52272.7,52272.7,0.891,0.891,479719.25,254325,182127.5,0,17DEC2012:13:21:27.002000,0.004183,0.0054
4023,1,0.16061,0.06097,0.11319,0.06246,7+,0.1101,3481.55,60000,0.24225,0.3017,0,41,6800000,0,0,0,1,0,0,1,0,457589.18,60000,0,0,21MAR2014:12:47:13.486000,0.026672,0.033217
1868,1,0.02196,0.04194,0.1592,0.10073,6,0.0628,1210.33,28500,0.04432,0.05752,209,21,12500000,0,0,0,1,41577.62,41577.62,0.8224,0.8224,234162.42,28500,15675,0,28FEB2011:17:42:37.118000,0.002783,0.003613
6872,1,0.0139,0.03461,0,0.0168,4,0.0144,1808.22,93000,0.171,0.23134,168,11,8500000,0,0,0,1,37963.51,134963.51,0.9466,0.8101,710606.52,93000,69750,0,26NOV2015:11:29:58.841000,0.002462,0.003331
2308,1,0.04189,0.09471,0.15553,0.16055,7,0.1443,3628.7,143000,0.18385,0.20825,196,21,7063708.77,0,0,0,1,30945.2,30945.2,0.9446,0.9446,559050.65,143000,107250,0,25AUG2014:11:32:52.519000,0.026529,0.030051
7382,1,0.07332,0.15333,0.1036,0.1108,6,0.0628,7692.17,235000,0.02072,0.03063,196,11,2000000,0,0,0,1,0,0,1.0563,1.1534,441264.38,235000,188000,0,12NOV2012:14:37:05.105000,0.001301,0.001924
3821,1,0.0461,0.09334,0.08314,0.05091,6-,0.0834,0,0,0,0,126,41,130000000,0,0,0,0,22488.28,22488.28,0.6926,0.6926,1000000,0,0,0,13AUG2012:16:06:32.453000,0,0
9415,1,0.03641,0.23678,0,0.14638,7+,0.1101,0,0,0,0,213,31,0,0,0,0,0,80506.25,0,0.5983,0,890000,0,0,0,27FEB2015:08:17:49.381000,0,0
5636,1,0.08015,0.07401,0.02449,0.10464,6-,0.0834,5703.38,146813,0.04712,0.05406,187,1,4200000,0,0,0,1,495166.27,0,0.5589,0,1122666.04,146813,106369.1,0,25JAN2013:14:46:20.820000,0.00393,0.004509
692,1,0.03401,0.026,0.01643,0.02648,5,0.0276,11352.27,221241.58,0.19101,0.18889,212,21,4550000,0,0,0,1,138707.34,74178.92,0.8277,0.8197,804844.27,221241.58,132947.75,0,08DEC2015:09:11:25.076000,0.005272,0.005213
10060,1,0.02202,0.06755,0.04972,0.04607,6,0.0628,970.81,16750,0.03429,0.04403,211,31,2750000,0,0,0,1,32711.8,29599.19,0.8709,0.6652,253391.37,16750,12562.5,0,25FEB2013:10:51:32.676000,0.002153,0.002765
337,1,0.08099,0.12523,0.03103,0.08437,7-,0.1872,14502.39,852377.62,0.03644,0.04719,294,31,-2,0,0,0,1,355742.94,20145.46,0.8048,0,1822555.42,852377.62,664854.54,0,30JAN2013:15:02:46.104000,0.006822,0.008834
1244,1,0.05414,0.16971,0.01322,0.03889,6+,0.0473,3385.03,335000,0.03167,0.03478,267,11,650000,0,0,0,1,88994.78,88994.78,0.7967,0.7967,437722.41,335000,251250,0,18MAR2013:10:49:28.279000,0.001498,0.001645
421,1,0.00692,0.12523,0.06459,0.06569,7,0.1443,0,274000,0.00914,0.01231,212,21,13000000,0,0,0,1,104496.3,104496.3,0.852,0.852,706217.62,274000,205500,0,30SEP2013:11:31:10.436000,0.00132,0.001777
8391,1,0.0633,0.28256,0.1241,0.04649,6,0.0628,6980.96,309228.07,0.14031,0.19232,201,21,560000,0,0,0,1,158430.92,0,0.7429,0,616258.7,309228.07,0,0,31JAN2014:15:01:55.459000,0.008811,0.012078
5978,1,0.08507,0.02809,0,0.06384,6+,0.0473,2476.78,115000,0.10241,0.14231,266,1,0,0,0,0,1,857083.8,392984.18,0.7461,0.8342,7500000,115000,80500,0,05NOV2015:16:16:56.451000,0.004844,0.006731
1978,1,0.01537,0.06655,0.11109,0.11959,6-,0.0834,1935.6,73000,0.02807,0.03711,186,21,3488861.85,1,0,0,1,85763.96,84569.38,0.8412,0.8413,539918.48,73000,0,0,30NOV2011:13:42:26.894000,0.002341,0.003095
6812,1,0.04449,0.091,0.09069,0.04253,6,0.0628,10068.13,283300,0.02541,0.039,168,11,450000,0,0,0,1,310684.33,0,0.6563,0,903838.95,283300,226725,0,15APR2010:16:28:15.659000,0.001596,0.002449
9141,1,0.01186,0.16821,0.09726,0.10005,6-,0.0834,0,0,0,0,241,11,39059000,0,0,0,0,578593.71,549610.62,0.2727,0.283,1850000,0,0,0,18OCT2012:16:54:59.512000,0,0
2066,0,0.0628,0.09471,0,0.18201,7-,0.1872,3493.39,123000,0.02494,0.03423,245,21,0,0,0,0,1,54980.27,0,0.8231,0,321334.5,123000,78228,0,10SEP2012:12:14:27.790000,0.004669,0.006408
4683,1,0.03872,0.16538,0.02095,0.10624,6-,0.0834,0,189618.04,0.04413,0.03448,206,0,1700000,0,0,0,1,94764.3,34625.86,0.8197,0.8174,525637,189618.04,172213.53,0,02MAY2012:10:42:46.014000,0.003681,0.002876
3625,1,0.05023,0.04194,0.08289,0.028,5,0.0276,13872.43,439500,0.03993,0.04773,203,41,16000000,0,0,0,1,63015.24,0,0.8837,0,607828.63,439500,329625,0,14FEB2011:13:55:59.055000,0.001102,0.001317
9794,1,0.00958,0.03341,0.01339,0.01939,4-,0.0174,0,0,0,0,291,31,0,0,0,0,0,0,0,1.109,0,1490000,0,0,0,03FEB2011:15:22:44.165000,0,0
2699,1,0.04085,0.02321,0.05481,0.03795,6+,0.0473,0,0,0,0,169,31,112000000,0,0,0,0,349043.08,349043.08,0,0,449000,0,0,0,24SEP2010:06:45:52.572000,0,0
607,1,0.04405,0.12523,0.0197,0.06776,7,0.1443,10155.34,263585,0.16169,0.1738,265,31,4150000,0,0,0,1,153753.91,0,0.8024,0,778107.18,263585,164200,0,30APR2015:08:40:10.289000,0.023331,0.025079
5434,1,0.05606,0.07401,0.02807,0.09647,6,0.0628,0,0,0,0,187,1,-2,0,0,0,0,42834.07,0,0.6309,0,300000,0,0,0,01JUN2011:15:12:01.645000,0,0
364,1,0.0294,0.0704,0.0197,0.04205,6,0.0628,15371.59,585000,0.02437,0.03267,184,21,8450000,0,0,0,1,90015.76,90015.76,0.9201,0.8826,1126602.07,585000,481923.32,0,03APR2013:09:39:58.340000,0.001531,0.002052
10134,1,0.00692,0.12523,0.06459,0.06569,7,0.1443,0,274000,0.00914,0.01231,270,21,13000000,0,0,0,1,104496.3,104496.3,0.852,0.852,706217.62,274000,205500,0,30SEP2013:11:31:10.436000,0.00132,0.001777
4197,1,0.06682,0.01079,0,0.01799,4,0.0144,0,0,0,0,217,41,4000000,0,0,0,0,0,0,0,0,350000,0,0,0,07OCT2015:13:19:45.478000,0,0
4331,1,0.04167,0.10043,0,0.06365,7,0.1443,3369.14,50000,0.18812,0.22299,187,41,180000,0,0,0,1,104035.08,104035.08,0.7325,0.7325,388972.12,0,0,0,21SEP2016:13:41:12.718000,0.027146,0.032177
10414,1,0.01233,0.09471,0,0.0527,6-,0.0834,1642.95,86483.25,0.14809,0.16959,273,21,1573563.73,0,0,0,1,26945.8,16612.86,0.893,0.8782,251762.74,86483.25,72675,0,21DEC2015:16:00:32.395000,0.012351,0.014144
9819,1,0.0165,0.06655,0.07287,0.04967,6-,0.0834,3073.27,87750,0.05505,0.04466,224,21,2600000,0,0,0,1,511303.42,427771.48,0.7249,0.7356,1858667.31,87750,73125,0,14APR2011:08:23:59.668000,0.004592,0.003725
5205,1,0.01884,0.04905,0.00736,0.04646,3-,0.0101,12465.21,297000,0.07882,0.10733,153,0,0,0,0,0,1,109521.91,0,0.7757,0,488305.57,297000,237600,0,25JUL2016:13:35:21.574000,0.000796,0.001084
4895,1,0.02314,0.15336,0.03174,0.12863,6-,0.0834,0,0,0,0,233,0,409951274.82,0,0,0,0,0,0,0,0,50000000,0,0,0,09MAY2014:11:47:17.269000,0,0
765,1,0.0628,0.09471,0,0.07844,7-,0.1872,12426.41,288750,0.19234,0.15541,0,0,0,0,0,0,1,111187.11,111187.11,0.7549,0.7549,453587.96,0,0,0,15JUN2016:16:58:05.897000,0.036005,0.029092
7881,1,0.04866,0.04626,0.02776,0.04234,4-,0.0174,6619.89,149830,0.15716,0.19593,167,11,6700000,0,0,0,1,76671.13,0,0.9083,0,835822.78,149830,109731,0,20OCT2016:10:02:00.033000,0.002735,0.003409
3574,1,0.0381,0.07985,0.11346,0.04828,6-,0.0834,13890.33,245000,0.03406,0.04962,214,41,1704744.22,0,0,0,1,80891.35,56391.35,0.8032,0.8541,410982.13,245000,183750,0,30SEP2010:13:24:38.667000,0.002841,0.004138
7051,1,0.00786,0.05237,0,0.01109,3-,0.0101,6120.59,80900,0.25753,0.30105,211,21,1700000,0,0,0,1,38738.48,40450,0.8683,0.7931,294153.84,80900,40450,0,15MAR2017:10:14:07.418000,0.002601,0.003041
3184,1,0.03162,0.09471,0.0793,0.06736,7,0.1443,0,0,0,0,206,31,11600000,0,0,0,0,14588.73,0,0.5802,0,300000,0,0,0,15AUG2014:11:27:51.499000,0,0
8226,1,0.0575,0.21624,0.09788,0.07113,7,0.1443,5593.84,119960,0.04137,0.05202,201,31,0,0,0,0,1,29585.98,13195.6,0.8992,0.89,293456.89,119960,83972,0,30MAY2012:10:17:41.590000,0.00597,0.007506
2623,1,0.00399,0.00709,0,0.09514,3,0.0084,7494.44,153900,0.16441,0.20337,260,21,950000,0,0,0,1,152769.74,152769.74,0.6838,0.6838,483090.92,153900,112230,0,16FEB2017:10:16:00.782000,0.001381,0.001708
5594,1,0.06108,0.09471,0.06459,0.12102,7,0.1443,429.21,54000,0.03111,0.03914,187,1,1800000,0,0,0,1,111432.72,77272.92,0.8025,0.7789,564356.24,54000,45000,0,21AUG2012:10:25:30.051000,0.004489,0.005647
1637,1,0.07668,0.14886,0,0.09339,7-,0.1872,22014.03,314223.5,0.12611,0.1196,244,11,0,0,0,0,1,0,0,1.0187,1.0187,547056.17,314223.5,207200,0,02MAY2016:11:22:14.887000,0.023608,0.022389
5148,1,0.0208,0.02535,0.01355,0.044,3-,0.0101,0,0,0,0,215,0,4500000,0,0,0,0,103859.48,0,0.8169,0,1000000,0,0,0,01MAR2016:09:22:55.048000,0,0
2871,1,0.00486,0.12523,0.0512,0.06145,7+,0.1101,0,0,0,0,182,31,7000000,0,0,0,1,247793.56,0,0.0686,0,266049.24,118639.07,0,0,04JAN2012:12:31:40.636000,0,0
7949,1,0.14563,0.19041,0.169,0.02529,5,0.0276,0,0,0,0,269,21,10000000,0,0,0,1,0,82791.74,1.0917,0.882,750000,277740,194418,0,05MAY2010:13:39:13.023000,0,0
1745,1,0.03449,0.04992,0.01622,0.01835,4-,0.0174,0,0,0,0,261,11,6500000,0,0,0,0,30146.86,0,0.9589,0,1650000,0,0,0,24FEB2017:10:57:22.362000,0,0
1279,1,0.05675,0.22901,0.11696,0.08588,7-,0.1872,2984.85,128900,0.04205,0.05199,205,11,55200000,0,0,0,1,32225,32225,0.9088,0.75,353457.7,128900,96675,0,05JUL2013:09:26:38.131000,0.007872,0.009733
3775,1,0.07783,0.09858,0.1388,0.08765,7-,0.1872,14806.82,220922.89,0.06012,0.07326,0,41,18000000,0,0,0,1,26926.13,0,0.9612,1,693655.43,220922.89,22092.29,0,29FEB2012:11:43:20.380000,0.011254,0.013715
1157,1,0.02077,0.12005,0.01724,0.02265,5+,0.0217,0,0,0,0,249,11,800000,0,0,0,0,309096.75,240209.71,0.6101,0.6462,1250000,0,0,0,30MAY2012:14:00:18.957000,0,0
8240,1,0.05453,0.2394,0.09192,0.05158,6-,0.0834,5640.69,163000,0.01965,0.02829,201,31,1600000,0,0,0,1,52975,0,0.8022,0,267823.39,163000,122250,0,27JUL2012:10:35:37.612000,0.001639,0.00236
5568,1,0.03516,0.06655,0.02741,0.11572,6+,0.0473,0,0,0,0,187,1,590000,0,0,0,0,4632.67,0,0.9794,0,225123.9,0,0,0,07MAY2012:14:03:03.844000,0,0
8835,1,0.01227,0.14876,0.13368,0.10088,6,0.0628,0,0,0,0,246,31,2300000,0,0,0,0,3500,0,0.9843,0,300000,0,0,0,11MAY2010:11:22:01.093000,0,0
8009,1,0.10212,0.1155,0.15804,0.0348,6+,0.0473,803.7,24826.29,0.09875,0.10581,201,21,335900000,0,0,0,1,721577.57,556478.97,0.0344,0.0442,747303.23,24826.29,2482.63,0,09NOV2010:12:57:03.549000,0.004671,0.005005
3791,1,0.0629,0.09471,0.08624,0.05152,6-,0.0834,0,0,0,0,272,41,2023000000,0,0,0,1,1179916.39,1055317.81,0.2314,0.0334,1535222.24,66400,36520,0,12FEB2010:10:54:16.213000,0,0
4446,1,0.01154,0.23917,0.04693,0.13886,7+,0.1101,2440.85,70000,0.0341,0.04482,203,0,2300000,0,0,0,1,108177.21,0,0.8905,0,987845.93,70000,52500,0,29JUL2010:12:49:18.195000,0.003754,0.004935
10296,1,0.00219,0.12523,0.01052,0.04988,6-,0.0834,7237.62,184000,0.21827,0.27668,285,21,2900000,0,0,0,1,96407.13,96407.13,0.7803,0.7803,438885.28,0,0,0,23JAN2015:12:00:26.051000,0.018204,0.023075
4764,1,0.00292,0.13831,0.00924,0.07769,5+,0.0217,0,339400,0.0061,0.0061,168,0,-2,0,0,0,1,53031.25,53031.25,0.8438,0.8438,1000000,339400,318187.5,0,25FEB2013:15:43:31.729000,0.000132,0.000132
9169,1,0.05022,0.12382,0.11666,0.10023,7+,0.1101,1126.04,143116.31,0.03864,0.05246,241,31,-2,0,0,0,1,39794.36,17000.55,0.822,0.6698,223596.73,143116.31,107337.23,0,25JAN2013:11:42:57.454000,0.004254,0.005776
9633,1,0.00522,0.15916,0,0.09324,5+,0.0217,20089.31,345000,0.20749,0.22756,213,0,1500000,0,0,0,1,37950,0,0.9076,0,410633.22,0,0,0,12SEP2016:13:18:02.861000,0.004503,0.004938
7706,1,0.11477,0.06399,0,0.08567,6,0.0628,0,0,0,0,226,11,0,0,0,0,0,0,0,0,0,6000000,0,0,0,15JUL2015:09:00:41.411000,0,0
10313,1,0.01947,0.12523,0.01607,0.05772,7+,0.1101,7614.57,136300,0.17348,0.19458,246,31,3000000,0,0,0,1,59744.61,0,0.8238,0,338978.29,136300,100780,0,16MAR2015:11:01:23.000000,0.0191,0.021423
7401,1,0.11635,0.26082,0.11524,0.16952,7-,0.1872,14502.39,852377.62,0.03644,0.04719,196,41,-2,0,0,0,1,355742.94,20145.46,0.8048,0,1822555.42,852377.62,664854.54,0,30JAN2013:15:02:46.104000,0.006822,0.008834
5346,1,0.02888,0.05651,0.02873,0.071,6+,0.0473,27708.6,730000,0.03368,0.03848,187,1,1600000,0,0,0,1,114576.07,114576.07,0.8697,0.8697,879281.53,730000,511000,0,16SEP2010:13:52:43.646000,0.001593,0.00182
2883,1,0.02204,0.04187,0.04593,0.03559,6+,0.0473,2608.07,69750,0.02599,0.03479,259,31,-2,0,0,0,1,43624.67,28601.65,0.8447,0.7177,280962.17,69750,58125,0,03FEB2012:16:01:34.071000,0.001229,0.001646
1763,1,0.06699,0.12468,0.02087,0.03626,6+,0.0473,0,0,0,0,199,11,32193392.64,0,0,0,1,266017.36,188475.27,0.5842,0.5731,639762.95,17800,0,0,23APR2010:14:04:48.409000,0,0
10227,1,0.02562,0.09471,0.06325,0.06097,7+,0.1101,3748.51,71500,0.1972,0.23441,256,31,13000000,0,0,0,1,54156.52,51052.11,0.8771,0.8696,651444.83,71500,50050,0,27MAY2014:15:34:30.336000,0.021711,0.025809
672,1,0.01386,0.00641,0.0197,0.01262,3-,0.0101,0,0,0,0,221,21,2750000,0,0,0,0,3097.47,3097.47,0.9942,0.9942,537975.96,0,0,0,16OCT2015:10:15:16.538000,0,0
6933,1,0.02953,0.10043,0,0.03141,5-,0.0359,0,0,0,0,211,21,9000000,0,0,0,0,909839.86,909839.86,0.5699,0.5699,2600000,0,0,0,06APR2016:09:28:44.557000,0,0
8575,1,0.09973,0.16022,0.17208,0.05474,7+,0.1101,0,0,0,0,225,21,2400000,0,0,0,0,385745.75,0,0.5809,0,1010000,0,0,0,02JUN2015:11:55:26.759000,0,0
2340,1,0.02557,0.09471,0.15751,0.18202,7+,0.1101,0,0,0,0,167,21,7000000,0,0,0,0,101699.2,101699.2,0.7792,0.6543,2000000,0,0,0,17DEC2014:11:13:35.668000,0,0
2785,1,0.02339,0.07401,0.02807,0.04334,6,0.0628,0,0,0,0,285,31,-2,0,0,0,0,42834.07,0,0.6309,0,300000,0,0,0,01JUN2011:15:12:01.645000,0,0
2202,1,0.0327,0.09471,0.12818,0.15078,7+,0.1101,0,0,0,0,232,21,2700000,0,0,0,0,0,0,0,0,1300000,0,0,0,12NOV2013:15:43:33.835000,0,0
5804,1,0.01827,0.05642,0.01622,0.1019,5,0.0276,5075.95,125000,0.05586,0.06825,266,1,2700000,0,0,0,1,101783.88,64098.22,0.8412,0.871,641078.01,125000,0,0,08MAR2010:10:27:07.805000,0.001542,0.001884
10546,1,0.00939,0.02279,0.03984,0.02226,5+,0.0217,5418.26,216800,0.03977,0.05845,274,31,334653.99,0,0,0,1,46070,0,0.7875,0,500000,216800,189700,0,06DEC2016:15:56:29.256000,0.000863,0.001268
87,1,0.00972,0.05642,0.0226,0.03035,5-,0.0359,1197.89,40000,0.03244,0.04138,226,21,1400000,0,0,0,1,0,0,1.0862,1.0328,689233.92,40000,20025,0,10FEB2011:17:51:39.418000,0.001164,0.001485
